entry_type,meta_layer,issuer,issuer_type,governance_layer,geographic_scope,status,mandate,sector_applicability,standard_id,name_full,name_short,year_published,year_first,domain,sub_domain,sigma_id,why_it_matters,key_outputs,official_url,data_source,notes
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0083,Language-machine for data reconfiguration,RFC 0083,1970,1970,Information Technology,Internet Standards,DG-IETF-RFC0083-1970,Core internet protocol standard,RFC 0083,https://www.rfc-editor.org/rfc/rfc0083.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0084,List of NWG/RFC's 1-80,RFC 0084,1970,1970,Information Technology,Internet Standards,DG-IETF-RFC0084-1970,Core internet protocol standard,RFC 0084,https://www.rfc-editor.org/rfc/rfc0084.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0085,Network Working Group meeting,RFC 0085,1970,1970,Information Technology,Internet Standards,DG-IETF-RFC0085-1970,Core internet protocol standard,RFC 0085,https://www.rfc-editor.org/rfc/rfc0085.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0086,Proposal for a Network Standard Format for a Data Stream to Control Graphics Display,RFC 0086,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0086-1971,Core internet protocol standard,RFC 0086,https://www.rfc-editor.org/rfc/rfc0086.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0087,Topic for Discussion at the Next Network Working Group Meeting,RFC 0087,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0087-1971,Core internet protocol standard,RFC 0087,https://www.rfc-editor.org/rfc/rfc0087.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0088,NETRJS: A third level protocol for Remote Job Entry,RFC 0088,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0088-1971,Core internet protocol standard,RFC 0088,https://www.rfc-editor.org/rfc/rfc0088.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0089,Some historic moments in networking,RFC 0089,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0089-1971,Core internet protocol standard,RFC 0089,https://www.rfc-editor.org/rfc/rfc0089.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0090,CCN as a Network Service Center,RFC 0090,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0090-1971,Core internet protocol standard,RFC 0090,https://www.rfc-editor.org/rfc/rfc0090.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0091,Proposed User-User Protocol,RFC 0091,1970,1970,Information Technology,Internet Standards,DG-IETF-RFC0091-1970,Core internet protocol standard,RFC 0091,https://www.rfc-editor.org/rfc/rfc0091.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0093,Initial Connection Protocol,RFC 0093,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0093-1971,Core internet protocol standard,RFC 0093,https://www.rfc-editor.org/rfc/rfc0093.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0094,Some thoughts on Network Graphics,RFC 0094,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0094-1971,Core internet protocol standard,RFC 0094,https://www.rfc-editor.org/rfc/rfc0094.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0095,Distribution of NWG/RFC's through the NIC,RFC 0095,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0095-1971,Core internet protocol standard,RFC 0095,https://www.rfc-editor.org/rfc/rfc0095.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0096,An Interactive Network Experiment to Study Modes of Access the Network Information Center,RFC 0096,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0096-1971,Core internet protocol standard,RFC 0096,https://www.rfc-editor.org/rfc/rfc0096.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0097,First Cut at a Proposed Telnet Protocol,RFC 0097,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0097-1971,Core internet protocol standard,RFC 0097,https://www.rfc-editor.org/rfc/rfc0097.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0098,Logger Protocol Proposal,RFC 0098,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0098-1971,Core internet protocol standard,RFC 0098,https://www.rfc-editor.org/rfc/rfc0098.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0099,Network Meeting,RFC 0099,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0099-1971,Core internet protocol standard,RFC 0099,https://www.rfc-editor.org/rfc/rfc0099.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0100,Categorization and guide to NWG/RFCs,RFC 0100,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0100-1971,Core internet protocol standard,RFC 0100,https://www.rfc-editor.org/rfc/rfc0100.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0101,"Notes on the Network Working Group meeting, Urbana, Illinois, February 17, 1971",RFC 0101,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0101-1971,Core internet protocol standard,RFC 0101,https://www.rfc-editor.org/rfc/rfc0101.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0102,Output of the Host-Host Protocol glitch cleaning committee,RFC 0102,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0102-1971,Core internet protocol standard,RFC 0102,https://www.rfc-editor.org/rfc/rfc0102.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0103,Implementation of Interrupt Keys,RFC 0103,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0103-1971,Core internet protocol standard,RFC 0103,https://www.rfc-editor.org/rfc/rfc0103.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0104,Link 191,RFC 0104,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0104-1971,Core internet protocol standard,RFC 0104,https://www.rfc-editor.org/rfc/rfc0104.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0105,Network Specifications for Remote Job Entry and Remote Job Output Retrieval at UCSB,RFC 0105,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0105-1971,Core internet protocol standard,RFC 0105,https://www.rfc-editor.org/rfc/rfc0105.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0106,User/Server Site Protocol Network Host Questionnaire,RFC 0106,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0106-1971,Core internet protocol standard,RFC 0106,https://www.rfc-editor.org/rfc/rfc0106.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0107,Output of the Host-Host Protocol Glitch Cleaning Committee,RFC 0107,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0107-1971,Core internet protocol standard,RFC 0107,https://www.rfc-editor.org/rfc/rfc0107.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0108,"Attendance list at the Urbana NWG meeting, February 17-19, 1971",RFC 0108,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0108-1971,Core internet protocol standard,RFC 0108,https://www.rfc-editor.org/rfc/rfc0108.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0109,Level III Server Protocol for the Lincoln Laboratory 360/67 Host,RFC 0109,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0109-1971,Core internet protocol standard,RFC 0109,https://www.rfc-editor.org/rfc/rfc0109.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0110,Conventions for Using an IBM 2741 Terminal as a User Console for Access to Network Server Hosts,RFC 0110,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0110-1971,Core internet protocol standard,RFC 0110,https://www.rfc-editor.org/rfc/rfc0110.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0111,Pressure from the Chairman,RFC 0111,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0111-1971,Core internet protocol standard,RFC 0111,https://www.rfc-editor.org/rfc/rfc0111.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0112,User/Server Site Protocol: Network Host Questionnaire,RFC 0112,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0112-1971,Core internet protocol standard,RFC 0112,https://www.rfc-editor.org/rfc/rfc0112.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0113,Network activity report: UCSB Rand,RFC 0113,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0113-1971,Core internet protocol standard,RFC 0113,https://www.rfc-editor.org/rfc/rfc0113.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0114,File Transfer Protocol,RFC 0114,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0114-1971,Core internet protocol standard,RFC 0114,https://www.rfc-editor.org/rfc/rfc0114.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0115,Some Network Information Center policies on handling documents,RFC 0115,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0115-1971,Core internet protocol standard,RFC 0115,https://www.rfc-editor.org/rfc/rfc0115.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0116,Structure of the May NWG Meeting,RFC 0116,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0116-1971,Core internet protocol standard,RFC 0116,https://www.rfc-editor.org/rfc/rfc0116.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0117,Some comments on the official protocol,RFC 0117,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0117-1971,Core internet protocol standard,RFC 0117,https://www.rfc-editor.org/rfc/rfc0117.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0118,Recommendations for facility documentation,RFC 0118,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0118-1971,Core internet protocol standard,RFC 0118,https://www.rfc-editor.org/rfc/rfc0118.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0119,Network Fortran Subprograms,RFC 0119,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0119-1971,Core internet protocol standard,RFC 0119,https://www.rfc-editor.org/rfc/rfc0119.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0120,Network PL1 subprograms,RFC 0120,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0120-1971,Core internet protocol standard,RFC 0120,https://www.rfc-editor.org/rfc/rfc0120.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0121,Network on-line operators,RFC 0121,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0121-1971,Core internet protocol standard,RFC 0121,https://www.rfc-editor.org/rfc/rfc0121.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0122,Network specifications for UCSB's Simple-Minded File System,RFC 0122,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0122-1971,Core internet protocol standard,RFC 0122,https://www.rfc-editor.org/rfc/rfc0122.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0123,Proffered Official ICP,RFC 0123,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0123-1971,Core internet protocol standard,RFC 0123,https://www.rfc-editor.org/rfc/rfc0123.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0124,Typographical error in RFC 107,RFC 0124,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0124-1971,Core internet protocol standard,RFC 0124,https://www.rfc-editor.org/rfc/rfc0124.html,IETF RFC Editor,
Standard,L5 Technology & Infrastructure,IETF,Industry SDO,International,Global,Superseded,Voluntary,Internet and networking technologies,RFC 0125,Response to RFC 86: Proposal for Network Standard Format for a Graphics Data Stream,RFC 0125,1971,1971,Information Technology,Internet Standards,DG-IETF-RFC0125-1971,Core internet protocol standard,RFC 0125,https://www.rfc-editor.org/rfc/rfc0125.html,IETF RFC Editor,
